Date,AMZN,TSLA,BB,ITUB,GME,CLF,MSFT,NVDA,FB,WSBC,CLNE,WKHS,AAPL,NOK,AGG,TLT,HYG,LQD,IGSB,BND,PFF
2/25/2020,1972.74,159.982,5.5,6.8628,3.56,6.0587,165.996,261.4681,196.77,30.3429,2.56,3.55,71.3448,3.91,112.2147,147.9078,81.1105,127.1344,52.5879,83.5755,34.5531
2/26/2020,1979.59,155.76,5.47,6.8043,3.39,5.9555,168.07,267.0557,197.2,29.942,2.48,3.57,72.4766,4.15,112.0981,147.1245,81.1947,126.6621,52.5685,83.527,34.581
2/27/2020,1884.3,135.8,5.14,6.7654,3.47,5.374,156.228,252.1899,189.75,29.3081,2.26,3.12,67.739,3.96,112.1175,148.7206,80.101,125.9874,52.5491,83.624,34.1341
2/28/2020,1883.75,133.598,5.17,6.8822,3.6,5.449,160.0107,269.6315,192.47,28.5344,2.26,3.01,67.6993,3.87,112.9435,152.0792,80.4282,127.4042,52.7625,84.177,33.7989
3/2/2020,1953.95,148.724,5.08,6.9434,3.83,5.5522,170.6577,275.9812,196.44,29.3827,2.29,2.85,74.0022,3.93,112.9037,150.9605,81.0384,127.2779,52.6945,84.1214,34.3136
3/3/2020,1908.99,149.102,4.93,6.7681,3.63,5.2052,162.4799,265.4583,185.89,28.348,2.23,2.89,71.6519,3.79,113.673,153.3043,80.691,128.7276,52.9473,84.6269,34.2855
3/4/2020,1975.83,149.9,4.92,6.7779,3.77,5.3647,168.4453,284.0481,191.76,28.609,2.3,3.09,74.9755,3.86,113.5853,151.6764,81.799,128.9112,52.996,84.6074,34.828
3/5/2020,1924.03,144.908,4.67,6.4857,3.96,5.1208,164.2182,272.8463,185.17,27.0709,2.26,2.92,72.5435,3.66,113.9359,155.4519,80.7662,128.8629,52.996,84.9283,34.4632
3/6/2020,1901.09,140.696,4.44,6.2325,3.92,4.8582,159.5762,265.608,181.09,26.3717,2.16,2.8,71.5801,3.57,114.7734,163.5422,79.8554,129.7616,52.9571,85.5116,34.005
3/9/2020,1800.61,121.6,3.85,5.5216,3.7,4.3609,148.7613,245.0415,169.5,23.3328,1.79,2.5,65.9187,3.31,114.6273,167.9747,76.4189,126.6111,52.5778,85.3268,32.733
3/10/2020,1891.82,129.066,4.2,5.9891,4.23,4.5206,158.9342,260.6561,178.19,24.0692,2.02,2.64,70.6663,3.32,113.3321,159.3647,77.5926,123.7601,52.2375,84.1797,33.0884
3/11/2020,1820.86,126.846,4.16,5.3853,4.14,4.2111,151.7341,246.0698,170.24,22.7082,1.32,2.21,68.212,3.13,111.7156,153.5004,75.9025,119.6915,51.5568,82.5853,32.5366
3/12/2020,1676.61,112.11,3.7,4.6452,3.98,3.8075,137.3439,215.9588,154.47,20.5545,1.08,1.95,61.4757,2.61,107.2458,154.4516,72.8698,113.9799,50.458,78.0939,29.3101
3/13/2020,1785,109.324,4.38,5.3463,4.59,4.5674,156.87,240.449,170.28,22.7365,1.58,1.67,68.841,2.74,108.9305,150.9605,75.1608,118.9184,50.351,81.3896,31.3115
3/16/2020,1689.15,89.014,3.39,4.6062,4.37,3.7327,133.7489,196.0811,146.01,19.6099,1.38,1.47,59.9848,2.42,110.7515,160.7376,71.0295,117.2271,48.8633,82.2451,28.1878
3/17/2020,1807.84,86.04,2.9,4.7718,4.23,3.8639,144.7613,216.9172,149.42,20.6206,1.5,1.59,62.6224,2.53,107.8885,150.0191,71.6962,112.424,49.1453,80.5438,28.2907
3/18/2020,1830,72.244,3.18,4.3141,3.77,2.9261,138.6674,202.4907,146.96,19.7799,1.36,1.57,61.0894,2.43,103.779,141.5561,68.532,106.7994,47.6575,78.5995,23.493
3/19/2020,1880.93,85.528,3.26,4.3725,4.19,3.1887,140.9489,212.6242,153.13,21.4141,1.57,1.54,60.6213,2.56,106.0967,145.4101,66.9922,101.5227,45.9072,78.5509,25.4476
3/20/2020,1846.09,85.506,3.38,4.2654,3.76,2.9918,135.655,205.4159,149.73,19.6855,1.48,1.59,56.7727,2.66,107.1484,156.3443,65.4899,103.156,46.8309,79.8827,25.9526
3/23/2020,1902.83,86.858,3.44,3.9148,3.81,2.8791,134.302,212.3447,148.1,19.5343,1.44,1.57,55.5667,2.65,109.6901,162.7871,64.4383,110.7811,48.6785,81.6521,24.5124
3/24/2020,1940.1,101,3.62,4.3433,4.16,3.3107,146.5094,248.7754,160.98,20.7718,1.64,1.75,61.1414,2.94,110.5957,159.7569,67.0954,113.0522,49.3981,81.7396,26.4576
3/25/2020,1885.84,107.85,3.76,4.5965,4.17,3.5077,145.107,245.2212,156.21,20.1389,1.62,2.05,60.8046,3.07,111.7253,159.3941,68.9827,118.4641,50.1566,82.8381,28.4029
3/26/2020,1955.49,105.632,3.93,4.7718,4.41,3.6482,154.1835,256.8223,163.34,21.8108,1.77,1.94,64.0043,3.15,112.0662,160.1786,72.1374,118.5608,50.2635,83.2172,30.2827
3/27/2020,1900.1,102.872,3.81,4.4504,4.22,3.5639,147.8526,252.3197,156.79,21.7069,1.7,2,61.3544,3.01,112.5433,164.4542,72.3252,118.3192,50.458,83.6644,29.4317
3/30/2020,1963.95,100.426,3.91,4.5673,3.65,3.4139,158.2527,265.1588,165.95,22.576,1.71,1.74,63.1053,3.05,112.6505,163.1009,72.9449,119.7592,50.7108,83.7519,29.7403
3/31/2020,1949.72,104.8,4.13,4.3725,3.5,3.7045,155.7638,263.172,166.8,22.387,1.78,1.81,62.9765,3.1,112.3486,161.777,72.3628,119.3629,50.915,82.9742,29.7777
4/1/2020,1907.7,96.312,3.36,3.9756,3.25,3.5639,150.2329,242.6753,159.6,20.9985,1.66,1.71,59.6629,2.97,111.9667,164.0437,70.3768,117.6287,50.6514,83.4034,28.3044
4/2/2020,1918.83,90.894,3.23,3.9951,2.85,3.5639,153.344,255.0552,158.19,21.8392,1.72,1.66,60.6585,3.04,112.1326,165.0846,70.9241,117.9387,50.7294,83.7931,28.4831
4/3/2020,1906.59,96.002,3.22,3.8002,2.8,3.583,151.9317,243.514,154.18,20.5356,1.68,1.66,59.7867,2.97,112.2107,165.4775,69.4048,117.3284,50.7002,83.7541,28.2198
4/6/2020,1997.59,103.248,3.48,4.0633,3.09,3.8594,163.2305,267.9642,165.55,21.7353,1.74,1.63,65.0024,3.16,112.7572,165.0454,71.0939,119.6439,50.9536,84.0172,29.0849
4/7/2020,2011.6,109.09,3.61,4.2679,3.27,3.9069,161.4725,258.6094,168.83,22.0281,1.67,1.67,64.2495,3.16,112.9133,163.3169,71.0939,119.828,51.1973,84.0951,29.903
4/8/2020,2043,109.768,3.84,4.5603,3.41,4.1356,163.0922,266.5166,174.28,22.7932,1.75,1.76,65.8939,3.24,113.0207,162.1286,72.9435,121.9886,51.5678,84.3095,30.7681
4/9/2020,2042.76,114.6,3.76,4.5213,3.89,4.4024,163.1021,262.5231,175.19,24.6257,1.87,1.92,66.3694,3.27,114.426,162.4233,77.7183,127.7242,52.4548,85.2351,31.9435
4/13/2020,2168.87,130.19,3.86,4.5018,4.74,4.2308,163.4675,269.4119,174.79,23.1144,1.84,2.07,67.6721,3.25,113.8892,160.9403,76.6048,126.484,52.3476,84.9623,31.605
4/14/2020,2283.32,141.978,4,4.57,5.95,4.0689,171.5565,283.489,178.17,22.2926,1.76,2.12,71.0898,3.37,113.9478,160.9011,76.9256,125.864,52.3476,84.9623,31.8119
4/15/2020,2307.68,145.966,3.7,4.3849,5.27,3.621,169.7589,280.384,176.97,20.9796,1.72,2.05,70.4409,3.23,114.4162,165.1632,76.2085,126.7069,52.4451,85.3813,31.5016
4/16/2020,2408.19,149.042,4.01,4.1997,5.03,3.3638,174.8553,294.2215,176.25,20.205,1.66,2.02,71.0006,3.46,114.5626,167.039,76.133,126.0771,52.2696,85.43,31.4546
4/17/2020,2375,150.778,4.27,4.3069,4.88,3.5352,176.396,291.8454,179.24,21.6502,1.81,2.26,70.0372,3.48,114.426,164.7999,76.5199,126.4937,52.3671,85.3131,31.8401
4/20/2020,2393.61,149.272,4.09,4.1413,5.61,3.2971,172.8997,286.5839,178.24,21.4897,1.77,2.26,68.5835,3.44,114.2601,166.1256,75.3686,125.7768,52.2111,85.1767,31.6897
4/21/2020,2328.12,137.344,3.92,3.9464,4.78,3.4779,165.749,269.0724,170.8,21.3669,1.75,2.45,66.4635,3.36,114.3186,168.2174,73.9909,125.3311,51.9967,85.2838,31.2007
4/22/2020,2363.49,146.422,3.9,4.0146,4.89,3.4779,171.3787,285.6854,182.28,21.0551,1.81,2.44,68.3779,3.38,114.3186,166.4988,74.642,125.4086,52.1039,85.2156,31.4734
4/23/2020,2399.45,141.126,4.01,3.8977,4.7,3.7353,169.3046,283.5489,185.13,21.6314,1.86,2.37,68.1129,3.39,114.5919,167.3827,74.6043,125.9415,52.1819,85.352,31.6897
4/24/2020,2410.22,145.03,4.04,3.5664,4.77,3.6623,172.396,289.1198,190.07,21.7258,1.905,2.44,70.0793,3.39,114.5333,167.7755,73.906,125.8543,52.2014,85.3228,31.9812
4/27/2020,2376,159.75,4.26,3.7028,5.82,3.9122,171.9022,296.5976,187.5,23.4544,1.9,2.44,70.1288,3.46,114.0063,164.6525,74.208,124.837,52.0747,85.0208,32.0658
4/28/2020,2314.08,153.824,4.21,4.1413,5.64,4.0469,167.7145,290.8869,182.91,23.3033,2.02,2.88,68.9921,3.41,114.4553,166.5479,74.4344,125.1761,52.1429,85.2741,32.0752
4/29/2020,2372.71,160.102,4.37,4.3556,6.04,4.5179,175.2404,297.9754,194.19,23.9173,2.21,2.98,71.2582,3.51,114.5333,165.6837,75.7461,125.9996,52.2794,85.3326,32.583
4/30/2020,2474,156.376,4.28,4.1023,5.73,4.2103,176.9985,291.8054,204.71,23.3127,2.155,2.93,72.7614,3.58,114.2796,163.749,75.8971,125.147,52.3184,85.2643,32.583
5/1/2020,2286.04,140.264,4.07,3.949,6.05,4.0178,172.4157,282.3209,202.27,22.3634,1.98,3.15,71.59,3.6,114.2858,165.1515,74.5878,124.6518,52.2697,85.2291,32.0913
5/4/2020,2315.99,152.238,4.26,3.9295,5.48,4.143,176.633,290.8121,205.26,22.3965,2.11,3.21,72.6029,3.55,114.3836,164.3747,74.4835,124.8461,52.3185,85.3169,32.1197
5/5/2020,2317.8,153.642,4.27,3.9782,5.39,4.2103,178.5294,293.2631,207.07,21.1307,2.1,3.19,73.6926,3.46,114.2955,163.3225,75.1281,124.681,52.3087,85.2388,32.1197
5/6/2020,2351.26,156.516,4.49,3.8125,4.93,4.1143,180.2874,297.3065,208.47,20.1767,2.01,2.95,74.4529,3.46,113.8359,160.6871,74.7015,123.2824,52.2794,84.8581,31.9968
5/7/2020,2367.61,156.008,4.6,3.6467,4.87,4.2776,181.3343,304.375,211.26,19.9877,2.08,2.91,75.2231,3.55,114.188,163.3717,74.8911,123.6126,52.3674,85.1314,32.1764
5/8/2020,2379.61,163.884,4.71,3.8807,4.98,4.6331,182.401,311.9926,212.35,21.263,2.105,2.99,77.0136,3.58,113.8848,161.2476,75.6021,123.0201,52.3283,84.8874,32.3748
5/11/2020,2409,162.258,4.58,3.7832,4.76,4.5081,184.4356,322.0962,213.18,19.9122,2.11,2.92,78.2254,3.57,113.5426,159.989,75.2608,121.942,52.3087,84.6238,32.3654
5/12/2020,2356.95,161.882,4.5,3.6175,4.54,4.2199,180.2578,311.5933,210.1,18.552,2.07,2.8,77.3314,3.57,113.8359,161.6311,75.166,123.1172,52.4455,84.8971,32.2236
5/13/2020,2367.92,158.192,4.46,3.598,4.21,3.8931,177.5318,310.6947,205.1,17.853,1.93,2.54,76.3977,3.44,114.0217,162.762,74.7679,123.3989,52.4162,84.9947,31.7984
5/14/2020,2388.85,160.666,4.46,3.7832,4.13,3.9315,178.3022,320.6985,206.81,17.9002,1.89,2.51,76.8671,3.42,114.3738,164.355,74.5119,124.4187,52.5041,85.2291,31.7039
5/15/2020,2409.78,159.834,4.42,3.6565,4.22,3.9411,180.8997,339.0786,210.88,17.3807,1.94,2.51,76.4126,3.45,114.4422,163.9322,74.6162,124.8558,52.5628,85.2779,31.5999
5/18/2020,2426.26,162.726,4.49,3.8807,4.58,4.2293,182.6281,349.4417,213.19,19.3171,2.09,2.59,78.213,3.65,114.276,160.3331,75.9339,125.5648,52.5921,85.1217,32.0535
5/19/2020,2449.33,161.602,4.49,3.676,4.44,4.4313,181.3639,351.6481,216.88,18.108,1.97,2.59,77.761,3.69,114.4031,160.933,76.0287,125.662,52.6507,85.2291,32.0724
5/20/2020,2497.94,163.112,4.65,3.715,4.43,4.4987,183.8796,358.2174,229.97,19.4399,2.035,2.65,79.2733,3.82,114.6965,161.4148,76.8345,127.0411,52.8168,85.4536,32.2331
5/21/2020,2446.74,165.52,4.54,3.9685,4.44,4.5275,181.671,350.4401,231.39,19.2037,2,2.66,78.6823,3.77,114.7845,161.818,76.8155,126.944,52.8168,85.5415,32.2803
5/22/2020,2436.88,163.376,4.54,3.9782,4.18,4.5313,181.7502,360.4638,234.91,18.8542,2,2.65,79.1889,3.85,114.8432,162.7915,77.0051,126.944,52.8266,85.5708,32.441
5/26/2020,2421.86,163.774,4.64,4.1148,4.42,4.8123,179.8288,348.1438,232.2,20.3561,2.03,2.68,78.6525,3.85,114.6574,160.6085,77.5834,126.7692,52.8656,85.5219,32.7245
5/27/2020,2410.39,164.046,4.66,4.378,4.69,5.2673,180.0665,340.4563,229.14,21.8958,2.13,2.67,78.9952,3.91,114.8236,160.3135,77.7446,127.2937,52.934,85.561,32.9229
5/28/2020,2401.1,161.162,4.58,4.222,4.33,4.996,179.6604,338.9288,225.46,20.7812,2.09,2.56,79.03,3.92,114.7454,159.7235,77.8204,127.4005,53.0122,85.5903,33.0174
5/29/2020,2442.37,167,4.64,4.144,4.06,5.0541,181.4927,354.4436,225.09,20.2333,2.09,2.48,78.953,3.95,115.0485,160.8641,78.1332,128.2261,53.1197,85.8343,33.2064
6/1/2020,2471.04,179.62,4.92,4.2833,4.13,5.151,181.0767,351.6781,231.91,19.9877,2.07,2.63,79.924,4.2,114.9835,159.7813,78.7238,128.1695,53.1189,85.7646,33.234
6/2/2020,2472.41,176.312,5.36,4.7126,4.18,5.422,183.1368,352.4368,232.72,19.8838,2.12,2.73,80.294,4.31,115.0814,159.2003,79.5042,128.5784,53.2168,85.8331,33.367
6/3/2020,2478.4,176.592,5.21,4.9663,4.44,5.6158,183.5825,350.2105,230.16,21.0646,2.17,2.95,80.736,4.37,114.7973,157.0835,79.8754,128.5005,53.1874,85.6375,33.4999
6/4/2020,2460.6,172.876,5.23,5.1224,4.47,5.7417,181.1659,350.2504,226.29,21.5558,2.21,3.24,80.0407,4.28,114.4544,154.809,79.6279,128.1111,53.0993,85.4321,33.5189
6/5/2020,2483,177.132,5.47,5.3956,4.14,6.2741,185.4048,356.3832,230.77,23.0483,2.38,3.19,82.3203,4.46,114.523,153.7063,80.3798,128.7732,53.2853,85.4223,33.8133
6/8/2020,2524.06,189.984,5.79,5.7079,5.01,6.8358,186.5537,351.7886,231.4,23.3033,2.37,3.15,82.807,4.52,114.6504,154.297,80.4749,129.2016,53.3342,85.5103,34.0506
6/9/2020,2600.86,188.134,5.61,5.5225,4.96,6.6131,187.9799,361.4174,238.67,22.9916,2.31,3.74,85.4219,4.42,114.7973,156.0496,79.8468,128.9289,53.3147,85.569,33.8892
6/10/2020,2647.45,205.01,5.57,5.2298,5.07,6.3808,194.9524,374.2324,236.73,21.2346,2.26,4.05,87.6196,4.45,115.2676,158.3634,79.7326,129.776,53.344,85.9309,33.7943
6/11/2020,2557.96,194.568,5.03,4.82,4.37,5.422,184.4837,351.439,224.43,19.3661,2.14,3.42,83.413,4.11,115.0716,161.3566,77.6865,128.2279,53.0308,85.7744,32.7308
6/12/2020,2545.02,187.056,5.25,5.0249,4.72,6.1192,185.9396,356.8827,228.58,19.9506,2.18,3.78,84.1331,4.2,115.1892,159.801,78.4573,128.851,53.2559,85.8625,32.6643
6/15/2020,2572.68,198.18,4.99,4.8785,4.69,5.9351,187.1281,366.5214,232.5,19.7589,2.19,4.24,85.1736,4.28,115.5713,159.8896,79.2187,130.6815,53.5691,86.0385,32.8827
6/16/2020,2615.27,196.426,5.22,4.898,4.64,6.3612,191.7137,362.3163,235.65,20.6022,2.27,4.4,87.4309,4.34,115.3459,157.4379,79.5423,130.3212,53.4419,85.9309,33.234
6/17/2020,2640.98,198.358,5.1,4.937,4.76,6.2355,192.3773,369.0085,235.53,19.7589,2.21,4.135,87.3092,4.41,115.248,158.0877,79.1711,130.0681,53.4517,85.9505,33.272
6/18/2020,2653.98,200.792,5.08,4.9663,4.95,5.732,194.4374,368.2893,235.94,19.8452,2.21,4.54,87.344,4.37,115.3655,159.7616,79.1426,130.3602,53.4615,86.0483,33.196
6/19/2020,2675.01,200.18,5.06,5.1419,4.88,5.422,193.2786,370.0173,238.79,19.4092,2.13,4.88,86.8448,4.33,115.4047,159.8896,78.8761,130.4575,53.4517,86.0777,33.2625
6/22/2020,2713.82,198.864,5.12,5.0249,4.87,5.5288,198.6466,380.6249,239.22,19.6679,2.15,5.92,89.117,4.33,115.3753,159.9093,78.819,130.331,53.5104,86.0483,33.1106
6/23/2020,2764.41,200.356,5.1,5.1029,4.83,5.5189,199.9737,377.5585,242.24,19.3852,2.16,6.95,91.0192,4.33,115.3557,158.8164,78.9332,130.0876,53.5202,86.0092,33.1391
6/24/2020,2734.4,192.17,4.92,4.7224,4.41,5.2697,195.9428,368.9885,234.02,18.724,2.09,8.51,89.4125,4.2,115.3361,160.5197,78.1243,129.7273,53.481,86.019,32.9492
6/25/2020,2754.58,197.196,4.85,4.7712,4.46,5.3573,198.4188,379.1566,235.68,19.0115,2.13,8.56,90.5995,4.45,115.4733,160.9825,78.1528,129.8636,53.5006,86.107,32.9017
6/26/2020,2692.87,191.948,4.72,4.576,4.35,5.1527,194.4473,365.7723,216.08,17.967,2.01,9.9,87.8158,4.34,115.6105,162.7055,77.4105,129.9805,53.53,86.2635,32.7308
6/29/2020,2680.38,201.87,4.8,4.7419,4.38,5.2599,196.537,367.5702,220.64,19.0115,2.19,14.51,89.8397,4.35,115.7084,162.1935,76.9727,130.5841,53.5594,86.3222,32.7688
6/30/2020,2758.82,215.962,4.89,4.576,4.34,5.3767,201.5584,379.4662,227.07,19.4619,2.22,17.39,90.5896,4.4,115.8064,161.4059,77.677,130.9541,53.5496,86.4102,32.8922
7/1/2020,2878.7,223.926,4.78,4.7838,4.44,5.2306,202.737,380.7547,237.55,18.9636,2.17,19.18,90.4183,4.35,115.8681,161.0921,77.9192,131.4717,53.6472,86.4322,32.9566
7/2/2020,2890.3,241.732,4.85,4.8131,4.29,5.2599,204.282,384.0409,233.42,18.7911,2.16,20.91,90.4183,4.44,116.0055,161.2596,78.4926,131.7937,53.7159,86.5694,33.1188
7/6/2020,3057.04,274.316,5.02,5.0279,4.24,5.4353,208.6795,393.1103,240.28,18.8869,2.3,17.61,92.837,4.6,115.9957,160.5992,79.0565,132.1353,53.6864,86.54,33.1283
7/7/2020,3000.12,277.972,4.8,4.7448,4.09,5.1721,206.2529,394.4088,240.86,18.1778,2.21,16.85,92.5489,4.31,116.1724,162.8566,78.5308,132.3109,53.6374,86.6772,33.0902
7/8/2020,3081.11,273.176,4.84,4.901,4.26,5.0163,210.789,408.1627,243.58,18.197,2.86,16.66,94.7044,4.15,116.1331,162.206,78.7411,132.0962,53.6668,86.6282,33.2047
7/9/2020,3182.63,278.856,4.81,4.9303,4.21,4.8605,212.2647,419.869,244.5,17.7131,3,16.06,95.0421,4.17,116.4374,164.7886,78.5691,132.8379,53.6766,86.8633,33.1951
7/10/2020,3200,308.93,4.73,4.9693,4.34,5.5911,211.621,418.6804,245.07,18.6282,2.72,15.18,95.278,4.12,116.3,163.9606,78.8367,132.5939,53.6668,86.7654,33.2905
7/13/2020,3104,299.412,4.58,4.8619,4.26,5.5131,205.0843,401.6203,239,18.8103,2.35,15.44,94.8385,4.18,116.2901,164.5028,78.4066,132.2426,53.6668,86.8046,33.0902
7/14/2020,3084,303.36,4.58,4.9888,4.08,5.854,206.352,414.5952,239.73,18.5611,2.58,16.5,96.4079,4.32,116.4766,164.7393,79.0756,133.0136,53.7061,86.9123,33.1093
7/15/2020,3008.87,309.202,4.71,4.9595,4.19,5.8637,206.045,408.6122,240.28,19.7014,2.51,16.34,97.0709,4.33,116.4865,163.9705,79.5248,133.277,53.7257,86.9221,33.3669
7/16/2020,2999.9,300.128,4.65,4.901,4.17,5.669,201.9645,404.9165,240.93,19.6727,2.47,15.83,95.8765,4.24,116.565,164.7492,79.6012,133.6479,53.7453,86.9809,33.5577
7/17/2020,2961.97,300.168,4.8,4.901,3.96,5.5521,200.9344,407.5834,242.03,19.1936,2.48,14.93,95.6828,4.39,116.6828,164.4042,79.821,134.009,53.8041,87.0691,33.7008
7/20/2020,3196.84,328.6,4.99,4.9693,3.85,5.5032,209.5708,419.9389,245.42,18.6857,2.33,16.32,97.6992,4.45,116.8104,164.8083,80.2989,134.3798,53.7992,87.1573,33.7485
7/21/2020,3138.29,313.672,4.85,5.1841,4.01,5.7371,206.7482,412.6574,241.75,19.8404,2.46,16.09,96.3508,4.43,116.8791,164.9069,80.6716,134.5555,53.8336,87.2063,33.9012
7/22/2020,3099.91,318.466,4.79,5.1939,4.11,5.6398,209.7194,417.0623,239.87,19.6056,2.46,16.41,96.6215,4.5,116.9772,165.3998,80.8341,134.9946,53.8728,87.3239,33.9966
7/23/2020,2986.55,302.614,4.74,4.9595,4.11,5.6008,200.5977,404.7167,232.6,20.0272,2.54,15.6,92.2236,4.37,117.1146,167.3319,80.7767,135.0922,53.8336,87.4023,34.0539
7/24/2020,3008.91,283.4,4.65,4.9693,4.03,5.5032,199.3696,407.3037,230.71,19.7685,2.485,15.145,91.9951,4.3,117.0754,167.322,80.8532,134.7897,53.8434,87.3827,34.073
7/27/2020,3055.21,307.92,4.69,5.2329,4.01,5.7676,201.8951,416.3731,233.5,19.2702,2.48,15.73,94.1754,4.34,116.9968,166.701,81.0443,134.3798,53.8434,87.3239,34.1588
7/28/2020,3000.33,295.298,4.66,5.2134,3.94,5.5328,200.0827,408.1427,230.12,19.184,2.45,16.1,92.6284,4.28,117.0754,167.8543,80.8341,134.2432,53.8826,87.3631,34.1779
7/29/2020,3033.53,299.822,4.87,5.3208,4.06,5.6894,202.1031,418.131,233.29,19.7973,2.47,16.15,94.4039,4.34,117.2128,167.5685,81.2833,134.9751,53.9316,87.5003,34.4546
7/30/2020,3051.88,297.498,4.74,5.2524,4.1,5.5524,201.9447,424.0641,234.5,19.3948,2.46,16.42,95.5462,4.45,117.3011,168.6725,81.4553,134.8287,53.9414,87.5493,34.4069
7/31/2020,3164.68,286.152,4.74,4.9791,4.01,5.0726,203.044,424.0941,253.67,19.0019,2.38,15.52,105.5488,4.78,117.3502,168.5641,81.6082,135.0141,53.9905,87.6669,34.5214
8/3/2020,3111.89,297,4.74,4.8939,4.15,5.2978,214.4634,439.8956,251.96,19.0115,2.46,19.18,108.2084,5.06,117.3968,167.7155,81.6279,135.1954,54.0175,87.6362,34.5054
8/4/2020,3138.83,297.4,4.75,4.7571,4.43,5.3565,211.2446,448.5854,249.83,19.0115,2.52,17.17,108.931,5.1,117.6229,169.3142,81.5991,135.6942,54.0371,87.8227,34.4479
8/5/2020,3205.03,297.004,4.84,4.7181,4.63,5.5524,210.898,450.9427,249.12,19.7493,2.83,16.925,109.3259,5,117.3968,167.8339,81.7431,135.5084,54.0421,87.7049,34.5917
8/6/2020,3225,297.916,4.96,4.7278,4.43,5.4446,214.2753,452.8904,265.28,20.1039,2.85,16.64,113.1402,5,117.5639,168.7715,81.9254,136.0854,54.0666,87.8424,34.4767
8/7/2020,3167.46,290.542,4.84,4.5813,4.16,5.3663,210.4424,447.4567,268.44,21.158,2.96,16.52,110.5678,4.98,117.4263,167.6464,81.7239,135.704,54.047,87.7442,34.5438
8/10/2020,3148.16,283.714,4.84,4.6301,4.33,5.9048,206.2529,446.0783,263,21.5796,2.9,15.265,112.1749,4.91,117.3181,166.8964,81.7623,135.4106,54.0519,87.646,34.6684
8/11/2020,3080.67,274.878,4.79,4.6008,4.35,5.8754,201.4296,433.4931,256.13,22.0204,2.78,15.31,108.8388,4.96,116.9936,164.9079,81.0234,134.5598,54.0175,87.3417,34.6301
8/12/2020,3162.24,310.952,4.82,4.5032,4.52,5.8657,207.1839,457.0755,259.89,22.0108,2.79,15.41,112.456,5.05,116.7577,163.4128,81.0426,134.2272,53.9978,87.1159,34.8888
8/13/2020,3161.02,324.2,4.89,4.4543,4.64,5.8657,206.6986,457.1854,261.3,21.6898,2.7,15.21,114.4462,5.06,116.325,161.6661,80.8219,133.0146,53.9684,86.8312,34.8793
8/14/2020,3148.02,330.142,4.8,4.4348,4.75,6.0027,206.8967,462.0197,261.24,21.9246,2.7,15.27,114.3442,5,116.2169,161.0345,80.678,132.4278,53.9193,86.7331,34.8601
8/17/2020,3182.41,367.128,4.81,4.2589,4.63,6.3162,208.2635,492.9036,261.16,21.5748,2.87,15.605,114.0457,5.07,116.3742,161.4391,81.1577,132.7016,53.9733,86.841,34.9751
8/18/2020,3312.49,377.418,4.79,4.3074,4.81,6.277,209.4619,489.8572,262.34,20.8609,2.82,16.755,114.996,5.09,116.5414,162.5938,81.2825,133.083,54.0077,86.9589,35.0422
8/19/2020,3260.48,375.706,4.78,4.2585,4.72,6.277,208.1911,484.9729,262.59,21.2442,2.9,16.41,115.1403,5.04,116.3644,161.5773,81.0522,132.7309,53.9978,86.8116,35.0805
8/20/2020,3297.37,400.366,4.83,4.2193,4.61,6.2671,213.036,485.0727,269.01,21.0909,2.92,16.13,117.6952,5.05,116.5709,163.0378,81.3209,133.2004,54.0175,86.9589,35.0518
8/21/2020,3284.72,409.996,4.75,4.1704,5.03,6.0027,211.4872,506.7474,267.01,20.6597,2.85,15.99,123.7603,4.97,116.6888,164.0148,81.3113,133.4449,54.0371,87.1454,35.0134
8/24/2020,3307.46,402.84,4.79,4.2585,4.87,6.1889,212.1524,508.2157,271.39,21.6467,2.79,16.425,125.2405,5.03,116.6397,163.7484,81.6855,133.2102,54.0371,87.0472,35.1668
8/25/2020,3346.49,404.668,4.78,4.2683,4.98,6.3068,214.9124,509.4043,280.82,21.9437,2.78,18.2,124.2131,5.04,116.3939,162.4951,81.7719,132.6331,54.0273,86.8803,35.1668
8/26/2020,3441.85,430.634,5.08,4.1312,5.11,6.3364,219.5587,510.3232,303.91,21.7712,2.72,17.43,125.9023,5.05,116.3742,161.8734,81.7623,132.682,54.0273,86.8312,35.1764
8/27/2020,3400,447.75,5.03,4.2095,5.25,6.2183,224.9496,504.54,293.22,22.1641,2.72,16.755,124.3972,5.01,115.9711,159.12,81.6375,131.6258,53.988,86.5171,35.1668
8/28/2020,3401.8,442.68,5.23,4.3857,5.39,6.3758,227.2629,525.2957,293.66,21.8814,2.75,16.39,124.1957,4.97,116.1284,159.0016,81.7047,132.0268,54.0568,86.5858,35.1668
8/31/2020,3450.96,498.32,5.22,4.1704,6.68,6.4741,223.9072,534.3551,293.2,21.2921,2.64,18.11,128.4074,4.9,116.384,160.0575,81.5895,132.6136,54.1157,86.841,35.1764
9/1/2020,3499.12,475.05,5.58,4.3787,7.65,6.6513,225.6347,552.3595,295.44,21.5029,2.73,20.15,133.5222,4.73,116.6255,161.8882,82.0334,133.4517,54.1548,87.0801,35.1573
9/2/2020,3531.45,447.37,5.52,4.3885,7.71,6.7005,229.9831,573.3612,302.5,21.6754,2.68,18.945,130.7559,4.78,116.8619,163.4294,82.1297,133.981,54.1647,87.2669,35.2729
